season,episode,dialouge
3,20,"And what's with the razor-blade slot in the
"
,,
3,20,"bathroom? Do people really shave in there?
"
,,
3,20,"Hi. Andy Dick here. Excuse me. I've got to
"
,,
3,20,"get my bag up in the overhead bin here. Oh!
"
,,
3,20,"Whoa, no, no! Oh!
"
,,
3,20,"Wow, that's wacky!
"
,,
3,20,"That wasn't so bad, was it?
"
,,
3,20,"Did you sleep at all?
"
,,
3,20," A little.
"
,,
3,20," I couldn't. My pillow smelled like farts.
"
,,
3,20,"But that's all right because we're in England!
"
,,
3,20,"Uh-oh.
"
,,
3,20,"But where are its verdant fields, rosy-rumped
"
,,
3,20,"maidens and bucktoothed solicitors?
"
,,
3,20,"About 3,000 miles that way.
"
,,
3,20,"We're in the Middle East.
"
,,
3,20," Where are we going?
"
,,
3,20," I'm not familiar with this Arabian village.
"
,,
3,20,"Stuff for sale!
"
,,
3,20,"Bad, cheaply made stuff for sale!
"
,,
3,20,"Hey, Americans. You like movies?
"
,,
3,20,"I've got Dude, My Car Is Not Where
"
,,
3,20,"I Parked It, But Praise Allah, We Are Not Hurt.
"
,,
3,20,"Camels for sale!
"
,,
3,20,"This one owned by a little old man
"
,,
3,20,"who only drove it to mosque on Sundays.
"
,,
3,20,"Just had its knees replaced.
"
,,
3,20," Buy one and let's get out of here.
"
,,
3,20," Buy one? All I've got is 50 bucks.
"
,,
3,20,"We'll have to distract him. Follow my lead.
"
,,
3,20,"""You and I are so awfully different
"
,,
3,20,"""Too awfully different to ever be pals
"
,,
3,20," Do you want to go first?
"
,,
3,20," Yeah.
"
,,
3,20,"""Your favourite hero
"
,,
3,20,"is the Marquis de Sade
"
,,
3,20,"You're one to talk.
"
,,
3,20,"""You get a stiffie from Phylicia Rashad
"
,,
3,20,"Oh, one time.
"
,,
3,20,"""I've a style flair, just look at my hip hair
"
,,
3,20," That's quite a nice do there.
"
,,
3,20," Oh, thanks.
"
,,
3,20," For me to poop on!
"
,,
3,20," What?
"
,,
3,20," You look like Charlie Brown.
"
,,
3,20," Bite me, Snoopy.
"
,,
3,20,"""There's not a whole lot
"
,,
3,20,"that we've got to agree on
"
,,
3,20,"""Cos I love the strains of a classical score
"
,,
3,20,"""And I like that singer
"
,,
3,20,"who looks like a whore
"
,,
3,20," Ricky Martin?
"
,,
3,20," Love him!
"
,,
3,20,"""We're too different to ever be pals!
"
,,
3,20," "" You and I are...
"
,,
3,20," "" Doo doo doo
"
,,
3,20," "" So awfully different...
"
,,
3,20," "" Doo doo doo
"
,,
3,20," "" Too awfully different...
"
,,
3,20," "" Doo doo doo
"
,,
3,20," "" To ever be pals...
"
,,
3,20," "" Doo doo doo doo doo doo dooie doo
"
,,
3,20,"""Your head's as massive as a meteorite
"
,,
3,20,"Oh, very funny.
"
,,
3,20,"""You have a weenie
"
,,
3,20,"like a Christmas-tree light
"
,,
3,20,"""I'd bet money you'll marry a honey
"
,,
3,20,"""Who's pretty and funny,
"
,,
3,20,"and her name'll be Ted
"
,,
3,20," A gay joke.
"
,,
3,20," I work with what you give me.
"
,,
3,20,"""You might think we're in sync,
"
,,
3,20,"but we stink as a duo
"
,,
3,20,"""Cos you get a kick out of carnage and guts
"
,,
3,20,"""And you get a kick out of stroking your...
"
,,
3,20," You can't say that on TV!
"
,,
3,20," What? Ego?
"
,,
3,20,"""We're too different to ever be pals
"
,,
3,20,"Oh, man, we're screwed.
"
,,
3,20,"We're lost in the desert.
"
,,
3,20,"We have no food, no water.
"
,,
3,20,"Our camel is dead from exhaustion.
"
,,
3,20,"And I had named him
"
,,
3,20,"and given him a back story.
"
,,
3,20,"Chucky had the biggest hump of
"
,,
3,20,"all the local camels, and was picked on for it.
"
,,
3,20,"Then there was a drought, and Chucky went
"
,,
3,20,"to the oasis at great risk cos he was like that.
"
,,
3,20,"He drank and stored enough water
"
,,
3,20,"in his massive hump to slake the thirst of...
"
,,
3,20,"Cut the maudlin crap. We're in trouble.
"
,,
3,20,"It's below freezing and getting colder.
"
,,
3,20,"We're gonna die unless...
"
,,
3,20," Unless we do something drastic.
"
,,
3,20," What?
"
,,
3,20,"We have to slice open our camel's stomach
"
,,
3,20,"and shelter in his entrails.
"
,,
3,20,"Eviscerate Chucky?! I won't do it!
"
,,
3,20," We'll die if we don't.
"
,,
3,20," All right.
"
,,
3,20,"Oh, God! It's like Orson Welles's autopsy!
"
,,
3,20,"All right, just hold your breath and go.
"
,,
3,20," What are you doing?
"
,,
3,20," Wiping my feet. I don't want to track sand in.
"
,,
3,20,"Once you get it in there, you can't get it out.
"
,,
3,20,"Oh, God!
"
,,
3,20,"I just threw up in his lung!
"
,,
3,20,"I know it's gross, but when you're staring
"
,,
3,20,"death in the face, you have no choice but to...
"
,,
3,20,"Oh. There's a Comfort Inn.
"
,,
3,20," Really?
"
,,
3,20," Yeah. Good luck for us, huh?
"
,,
3,20,"Actually, once you feng-shui the organs,
"
,,
3,20,"it's kind of cosy.
"
,,
3,20," Isn't this exciting?
"
,,
3,20," Hey, anyone got a light?
"
,,
3,20,"Thanks.
"
,,
3,20," Look. There's Dave and Dottie, the nudists.
"
,,
3,20," Hey there, Griffins!
"
,,
3,20," Dave, Dottie, what a pleasant surprise!
"
,,
3,20," You're KISS freaks, too?
"
,,
3,20,"KISS Army soldier since 1977.
"
,,
3,20,"How about you?
"
,,
3,20,"'76. I don't think anyone
"
,,
3,20,"knows more about KISS than I do.
"
,,
3,20," What was that?
"
,,
3,20," It's not important.
"
,,
3,20," Let him answer.
"
,,
3,20," No one knows more about KISS than I do.
"
,,
3,20," Keep it civil.
"
,,
3,20," I'm not sure I like the tone of your voice.
"
,,
3,20," Well, throw down.
"
,,
3,20," Name Gene's special-effects mentor.
"
,,
3,20,"Amaze-O the magician.
"
,,
3,20,"What school did Paul go to?
"
,,
3,20,"New York High School of Music.
"
,,
3,20,"Their band before KISS?
"
,,
3,20,"Wicked Lester. What year were KISS on
"
,,
3,20,"The Jim Nabors Halloween Special?
"
,,
3,20,"Trick question. It was Paul Lynde. 1975.
"
,,
3,20,"Recite the ad that brought Peter
"
,,
3,20,"to Paul and Gene's attention.
"
,,
3,20,"""Drummer willing to do anything to make it. ""
"
,,
3,20,"Rolling Stone, October, 1972.
"
,,
3,20," Exemplary!
"
,,
3,20," Rock and roll!
"
,,
3,20,"How in the hell are we gonna get out of here?
"
,,
3,20," Are you going to finish your red paste?
"
,,
3,20," No.
"
,,
3,20," What about your sweet, crusty thing?
"
,,
3,20," Have it.
"
,,
3,20,"No more balloon for you! I am sick
"
,,
3,20,"of you tooling around the village in it,
"
,,
3,20,"honking at the girls, blasting your 1980s
"
,,
3,20,"American rock music that we got last week.
"
,,
3,20," But, Father!
"
,,
3,20," Go to your palace!
"
,,
3,20," You know what I'm thinking?
"
,,
3,20," Yes.
"
,,
3,20,"Just wait until they have to
"
,,
3,20,"suffer through Jesus Jones. Pee-yew!
"
,,
3,20," Not that. The balloon!
"
,,
3,20," Oh, yes. The balloon. Let's take it.
"
,,
3,20," I didn't know it really looked like that.
"
,,
3,20," Neither did I.
"
,,
3,20,"Such lovely printing, too.
"
,,
3,20,"Oh, Lois, here comes the best part.
"
,,
3,20,"""And have a wonderful... time
"
,,
3,20,"Is that it? No, no, it's...
"
,,
3,20,"""And... something something... all day
"
,,
3,20,"Right?
"
,,
3,20," Oh, man. I've lost all faith in mankind.
"
,,
3,20," Music is dead to me now.
"
,,
3,20," Hey, now's our chance!
"
,,
3,20," Let's do it!
"
,,
3,20,"Where the hell are we?
"
,,
3,20,"Pope... Pope!
"
,,
3,20," It's time to get up and put on your hat.
"
,,
3,20," It's a stupid hat!
"
,,
3,20," Pope!
"
,,
3,20," All right, OK. God!
"
,,
3,20," Pope, the floor is not a hamper.
"
,,
3,20," Man!
"
,,
3,20,"It's time to go on the balcony
"
,,
3,20,"and address the people.
"
,,
3,20,"Aargh!
"
,,
3,20,"We gotta find the American Embassy
"
,,
3,20,"to help us get home.
"
,,
3,20,"I have no intention of
"
,,
3,20,"returning to that disgusting hovel
"
,,
3,20,"with that intolerable woman,
"
,,
3,20,"that fat slob and that insufferable dog.
"
,,
3,20,"Oh, you're right here, aren't you?
"
,,
3,20,"I stand by it. My future is with Jolly Farm!
"
,,
3,20," You really think that, don't you?
"
,,
3,20," I know it.
"
,,
3,20,"We've got three days
"
,,
3,20,"until Peter and Lois get back.
"
,,
3,20," Let's go to Jolly Farm.
"
,,
3,20," Now you're talking!
"
,,
3,20,"You make the pope look like a fool!
"
,,
3,20,"God will make you pay. Smite them!
"
,,
3,20,"He's cooking something up.
"
,,
3,20,"I say! Brian, look. Three rows down.
"
,,
3,20," What?
"
,,
3,20," Is that Tom Bosley?
"
,,
3,20,"Why would Tom Bosley
"
,,
3,20,"be on a train in Switzerland?
"
,,
3,20,"I'm almost certain. Tom!
"
,,
3,20," Did he look?
"
,,
3,20," I don't know.
"
,,
3,20,"If I yell, you have to watch. Tom Bosley!
"
,,
3,20," No, it's not him.
"
,,
3,20," Oh.
"
,,
3,20,"Besides its beautiful historic architecture,
"
,,
3,20,"Munich was ze home of many
"
,,
3,20,"great writers, such as Thomas Mann.
"
,,
3,20,"You'll find more on Germany's
"
,,
3,20,"contribution to ze arts in ze pamphlets.
"
,,
3,20,"Yeah, about your pamphlet.
"
,,
3,20,"I'm not seeing anything about
"
,,
3,20,"German history between 1939 and 1945.
"
,,
3,20," There's a gap.
"
,,
3,20," Everyone was on vacation!
"
,,
3,20,"On your left is
"
,,
3,20,"Munich's first city hall, erected in 15...
"
,,
3,20,"What are you talking about?
"
,,
3,20,"Germany invaded Poland in 1939.
"
,,
3,20," We were invited! Punch was served!
"
,,
3,20," You can't ignore those years.
"
,,
3,20,"Thomas Mann fled to America
"
,,
3,20,"because of Naziism's hold on Germany.
"
,,
3,20," No, he left to manage a Dairy Queen.
"
,,
3,20," That's preposterous.
"
,,
3,20,"I vill hear no more insinuations
"
,,
3,20,"about Germans! Nothing bad happened!
"
,,
3,20," Uh, is that a beer hall?
"
,,
3,20," Oh, yes.
"
,,
3,20,"Munich is renowned
"
,,
3,20,"for its historic beer halls.
"
,,
3,20," Why is everybody glaring at us?
"
,,
3,20," Why, Lois? I'll tell you why.
"
,,
3,20,"Your faux pas at the concert
"
,,
3,20,"was so upsetting,
"
,,
3,20,"I had to call a professor to tell me
"
,,
3,20,"what phrase to use to describe it.
"
,,
3,20," Use ""faux pas"".
"
,,
3,20," Thanks, Professor.
"
,,
3,20,"You've lived a lie all these years.
"
,,
3,20,"You represented yourself as a KISS fan.
"
,,
3,20," And why? To make me look foolish!
"
,,
3,20," No, to make you happy.
"
,,
3,20,"I wanted to share in all aspects of your life,
"
,,
3,20,"but I just was never that big a KISS fan.
"
,,
3,20,"I should've guessed when you were
"
,,
3,20,"willing to dress as Peter Criss.
"
,,
3,20,"No one wants to be Peter Criss,
"
,,
3,20,"not even Peter Criss!
"
,,
3,20,"I guess I'm just not
"
,,
3,20,"as cool as you thought I was.
"
,,
3,20,"I guess not.
"
,,
3,20,"I'm exhausted. Come on, let's get a coffee.
"
,,
3,20," The smoke is so acrid.
"
,,
3,20," A man can hardly breathe in here.
"
,,
3,20,"You should get some hash, man.
"
,,
3,20,"You can't go wrong.
"
,,
3,20,"Not true. Ground meat can go
"
,,
3,20,"very wrong for me very quickly,
"
,,
3,20,"and everyone will suffer the consequences!
"
,,
3,20,"You are out there, man, in the ether.
"
,,
3,20,"I'd love to further pursue our palaver,
"
,,
3,20,"but I'm not fluent in ""freaker""!
"
,,
3,20,"So, I'm just gonna turn back over here,
"
,,
3,20,"back towards my table.
"
,,
3,20," Are you hungry?
"
,,
3,20," I wasn't when I came in.
"
,,
3,20," But isn't that so funny? I'm getting there.
"
,,
3,20," Same here.
"
,,
3,20,"I think
"
,,
3,20,"the only reason we die is...
"
,,
3,20,"Dude, I know what
"
,,
3,20,"you're gonna say and I am so...
"
,,
3,20,"Wait, wait, wait, wait! Shh-shh-shh-shh!
"
,,
3,20,"The only reason we die
"
,,
3,20,"is because we accept it as an inevitability.
"
,,
3,20," D'you think I'll ever find the right woman?
"
,,
3,20," Oh, God! Yes, man! Dude, you're great!
"
,,
3,20,"Are you ever gonna forgive me?
"
,,
3,20,"Lois, I am obligated to keep loving you
"
,,
3,20,"so I will take my rage out on my own body.
"
,,
3,20,"Let's go to Denny's.
"
,,
3,20,"Oh, man! I don't believe it! KISS is here!
"
,,
3,20,"We don't deserve to be
"
,,
3,20,"under the same roof. Let's go.
"
,,
3,20,"All right. I guess I could fix us
"
,,
3,20,"something when we... Chaim?
"
,,
3,20,"Lois! Do not address KISS
"
,,
3,20,"unless they address you first!
"
,,
3,20,"Oh, my God! Chaim Witz? It is you!
"
,,
3,20," Do you want me to sign the left or right?
"
,,
3,20," No, no, no. It's Lois. Lois Pewterschmidt.
"
,,
3,20,"I knew you before you changed your name.
"
,,
3,20,"Lois! I don't believe it! It's been ages!
"
,,
3,20,"Guys, this is the girl I told you about. I knew
"
,,
3,20,"her before we formed KISS. Loose Lois!
"
,,
3,20," Cool! Loose Lois!
"
,,
3,20," The legend!
"
,,
3,20,"My Grand Slam
"
,,
3,20,"was supposed to be with sausage.
"
,,
3,20,"I never realised you
"
,,
3,20,"were Gene Simmons, the rock star!
"
,,
3,20,"You look great. Anyone nailing you now?
"
,,
3,20,"Yes, my husband nails me.
"
,,
3,20,"This is him. Peter.
"
,,
3,20," You... are... gods!
"
,,
3,20," Yeah, thanks. Right.
"
,,
3,20,"We're recording in Boston next month.
"
,,
3,20," You should come on by.
"
,,
3,20," Oh, we'd love that, Chaim.
"
,,
3,20,"I mean Gene, you big rock star. Bye.
"
,,
3,20,"Oh, wow! Such a small world.
"
,,
3,20,"He was a nice boy, and he's still nice.
"
,,
3,20,"Listen, Lois, what I said before...
"
,,
3,20,"I've never been more wrong in my life.
"
,,
3,20,"You are the coolest girl in the world!
"
,,
3,20," My wife did KISS!
"
,,
3,20," And J Geils.
"
,,
3,20," What?
"
,,
3,20," Nothing.
"
,,
3,20,"There it is! The BBC!
"
,,
3,20,"This is it. I'll say goodbye to you now.
"
,,
3,20," Well, have a good life, Stewie.
"
,,
3,20," Oh, I shall!
"
,,
3,20,"Hey, did you ever find out
"
,,
3,20,"what that button on my bureau was from?
"
,,
3,20," Yeah. Chris's denim jacket.
"
,,
3,20," Ah. I like that jacket. It looks good on him.
"
,,
3,20," OK, we'll keep in touch?
"
,,
3,20," Sure.
"
,,
3,20,"Well, I have your address. See ya!
"
,,
3,20,"Oh! There's Happy Hill!
"
,,
3,20,"What the deuce...?
"
,,
3,20,"Pengrove! Pengrove Pig!
"
,,
3,20,"Pengrove, I've come to live on Jolly Farm!
"
,,
3,20,"Oh, my! The magic tome!
"
,,
3,20,"It's cardboard! There are no words, there
"
,,
3,20,"are just... What is it you've drawn here?
"
,,
3,20,"It's Oswald Owl slammin'
"
,,
3,20,"Mother Maggie in a Chinese basket, eh?
"
,,
3,20,"Dead brill, eh?
"
,,
3,20," Mother Maggie, something's terribly wrong!
"
,,
3,20," Whose stinky brat is this?
"
,,
3,20,"That's not your voice! Your voice
"
,,
3,20,"is lyrical, like the strum of a lute!
"
,,
3,20,"Piss off, ya grotty little wanker!
"
,,
3,20," It's a fake! It's not real!
"
,,
3,20," I thought you should find out on your own.
"
,,
3,20,"I feel like such a fool. Don't even look at me!
"
,,
3,20,"Hey, come on. You wanna get some
"
,,
3,20,"ice cream? That'd make you feel better, right?
"
,,
3,20,"You wanna get some McDonald's?
"
,,
3,20,"You wanna take a dump
"
,,
3,20,"in Mother Maggie's shoes?
"
,,
3,20,"OK, let's go take a dump
"
,,
3,20,"in Mother Maggie's shoes.
"
,,
3,20," Jolly Farm, Stewie. Don't you wanna watch?
"
,,
3,20," The Stewie who loved Jolly Farm is dead.
"
,,
3,20,"Meet the Stewie who loves funky fruit hats!
"
,,
3,20,"Oh, turn it up! Mom and Dad are on!
"
,,
3,20,"We're back with KISS Forum. I'm with the
"
,,
3,20,"Griffins, and they got something to share.
"
,,
3,20," Yeah. My wife here did KISS.
"
,,
3,20," Get outta here!
"
,,
3,20," Hand to God.
"
,,
3,20," Peter! How does that make you feel?
"
,,
3,20,"I feel like I've done KISS, too.
"
,,
3,20,"And it feels good.
"
,,
3,20,"Lois, you got any tips for
"
,,
3,20,"the young girls in the audience?
"
,,
3,20,"The best advice I can give is,
"
,,
3,20,"you never know who's gonna grow up
"
,,
3,20,"to be famous, so make yourself available.
"
,,
3,20,"Cool. Well, that's our show for tonight.
"
,,
3,20,"Stay tuned for Battlestar Galactica Forum.
"
,,
3,20,"Welcome to Battlestar Galactica Forum.
"
,,
3,21," Hi, I'm Brian Griffin.
"
,,
3,21," I'm Stewart.
"
,,
3,21,"Many of you have written in
"
,,
3,21,"with suggestions for episodes.
"
,,
3,21,"They're mostly God-awful.
"
,,
3,21,"Well, we've produced
"
,,
3,21,"three of our favourite suggestions.
"
,,
3,21,"Favourites? That's charitable.
"
,,
3,21,"What is that?
"
,,
3,21," It's from Dharma and Greg.
"
,,
3,21," I'm surprised it still works.
"
,,
3,21," Whoa!
"
,,
3,21," Enjoy.
"
,,
3,21,"""It seems today that all you see
"
,,
3,21,"""Is violence in movies and sex on TV
"
,,
3,21,"""But where are those
"
,,
3,21,"good old-fashioned values
"
,,
3,21,"""On which we used to rely?
"
,,
3,21,"""Lucky there's a family guy
"
,,
3,21,"""Lucky there's a man who positively
"
,,
3,21,"can do all the things that make us
"
,,
3,21,"""Laugh and cry
"
,,
3,21,"""He's a family guy
"
,,
3,21,"Now back to ""The Newlywed Game"".
"
,,
3,21,"Carol, how did Nick answer the following:
"
,,
3,21,"""The last thing I would ever
"
,,
3,21,"give my wife is... blank""?
"
,,
3,21,"A little spending money?
"
,,
3,21,"Sorry, that's incorrect. Nick actually said
"
,,
3,21,"""the antidote"".
"
,,
3,21," Nick, what are you talking abou...?
"
,,
3,21," Oh, Meg, you were right.
"
,,
3,21," Oh, my God! A genie!
"
,,
3,21," I am here to grant you three wishes.
"
,,
3,21," Peter, three wishes! This is so exciting!
"
,,
3,21," I want a new hat!
"
,,
3,21," I want a new hat!
"
,,
3,21," I want them to have new hats!
"
,,
3,21,"Kids, these are your father's wishes.
"
,,
3,21,"Get whatever you want.
"
,,
3,21,"That's easy. I wish I could see
"
,,
3,21,"what Kelly Ripa was like off the set.
"
,,
3,21,"So it shall be.
"
,,
3,21," Great show today, Kelly.
"
,,
3,21," Thanks. You, too.
"
,,
3,21,"Gelman needs us onstage
"
,,
3,21,"for a couple of reshoots.
"
,,
3,21,"Be right there. I have to put on my face.
"
,,
3,21,"Did you see the size of that dressing room?
"
,,
3,21," They must really want to keep her.
"
,,
3,21," Your second wish?
"
,,
3,21,"I gotjust the thing.
"
,,
3,21,"I wish I had my own theme music.
"
,,
3,21,"Done!
"
,,
3,21," I don't hear anything.
"
,,
3,21," Get up. Try it out.
"
,,
3,21,"Sweet!
"
,,
3,21,"Yeah-yeah-yeah-yeah!
"
,,
3,21,"Hey, wanna turn that stuff down?
"
,,
3,21,"Come on, that's classic travelling music.
"
,,
3,21,"Try to enjoy it.
"
,,
3,21,"""Riding on a bus, riding on a bus,
"
,,
3,21,"sitting next to bums
"
,,
3,21,"""There's an open seat, hope that isn't pee
"
,,
3,21," I'm sick of hearing it!
"
,,
3,21," I'm sorry, buddy, I can't turn it off.
"
,,
3,21,"Then I'm gonna break
"
,,
3,21,"every bone in your body.
"
,,
3,21," I wish I had no bones!
"
,,
3,21," Done.
"
,,
3,21,"That ought to show you!
"
,,
3,21,"Oh, no. I gotta fart,
"
,,
3,21,"but I don't know which way to lean.
"
,,
3,21,"I know you might be a little concerned
"
,,
3,21,"about me not having bones,
"
,,
3,21,"but I gotta tell you, it's not that bad.
"
,,
3,21,"Dad's just like Silly Putty.
"
,,
3,21,"Look what I can do to Mary Worth's
"
,,
3,21,"smug sense of self-satisfaction.
"
,,
3,21,"That's right, son. Take her down a peg.
"
,,
3,21,"I guess we could all adjust to this.
"
,,
3,21," Look! I'm making an angel!
"
,,
3,21," See? Everything's gonna be fine.
"
,,
3,21,"Now smile while I write
"
,,
3,21,"my name in you.
"
,,
3,21,"Argh! Argh!
"
,,
3,21,"Let go!
"
,,
